Annotation/Divergence,pvalue,FoldChange,log(pvalue),log2FC,sig,size
Cenpt,0.14639416726282764,0.9228618298411753,0.8344762263925924,0.11581343003311831,normal,0.09228618298411753
C130026I21Rik,0.10001675892196542,0.6301020408163264,0.9999272230248256,0.666342612530531,normal,0.06301020408163263
Nrf1,0.6497412703691179,1.018656246060759,0.18725954677268225,-0.026667284308237005,normal,0.10186562460607591
Mir719,0.18007568662139314,1.2863455960122732,0.7445449206006204,-0.36327829637524545,normal,0.12863455960122733
8030462N17Rik,0.165982304387404,1.135668789808917,0.7799382102524145,-0.18354214384600537,normal,0.11356687898089171
Gipc3,0.15177948622803067,1.297233942803563,0.8187869215893645,-0.37543867826938315,normal,0.1297233942803563
Txnrd3,0.6398337331542736,1.0411945073990134,0.19393286688310685,-0.058239606242766966,normal,0.10411945073990134
Col14a1,0.3761520660232631,1.1127167630057802,0.42463654846651755,-0.15408640794553882,normal,0.11127167630057802
Vars,0.6012671997785646,0.9741500668684451,0.22093248706371701,0.03778405969454151,normal,0.09741500668684451
Cct3,0.4584671505145579,0.9545572304474231,0.33869177637639314,0.06709639793126376,normal,0.09545572304474231
Serpina3n,0.38381617910900767,1.1419392504729609,0.415876722279893,-0.19148590343928787,normal,0.11419392504729609
Lrrc4b,0.0942194027594254,0.894713832399129,1.0258596530070188,0.1605017740697122,normal,0.08947138323991291
Tmem214,0.06019200949515721,0.9184185979766092,1.2204611576207096,0.12277623800338178,normal,0.09184185979766092
Nvl,0.010073853544912388,1.118562489972726,1.9968043672661515,-0.16164585671480086,normal,0.1118562489972726
Sirt5,0.1441725588892577,0.9089662907346252,0.8411173932716709,0.13770130221907584,normal,0.09089662907346252
Slc25a11,0.6791440666902024,0.9711428976342553,0.16803808914820198,0.04224450002544991,normal,0.09711428976342554
Rpl30,0.8239136636212889,0.9767519096645634,0.08411829482877058,0.03393592383761329,normal,0.09767519096645634
Ntrk3,0.43290495878435553,1.0167618216797651,0.3636074394574641,-0.023981764814920602,normal,0.10167618216797651
Cndp1,0.18081176501877422,1.6083995459704878,0.7427733143667495,-0.6856258339976047,normal,0.16083995459704878
Exoc3l4,0.19352940328982224,1.232470588235294,0.7132530424465732,-0.3015532184381696,normal,0.1232470588235294
Poc1a,0.9323005376740674,1.0119455595809264,0.030444065313841445,-0.017131678337314982,normal,0.10119455595809264
Fam117a,0.5525637799941534,0.9454915003695492,0.2576175860576005,0.08086360596649558,normal,0.09454915003695492
Pmfbp1,0.8704808353477407,1.0546448087431692,0.06024078594164661,-0.07675719898403774,normal,0.10546448087431692
A530058N18Rik,0.7156356637676835,0.9590988203442274,0.14530802446077823,0.06024862450776629,normal,0.09590988203442274
Ppp1r15a,0.12408055949489671,0.8965907845215039,0.906296256901427,0.1574784239545402,normal,0.08965907845215039
Ppp2r2a,0.06649382900626505,0.883087449219585,1.1772186577477797,0.17937178463707615,normal,0.0883087449219585
Pkdcc,0.4378702138660099,1.0991998409621788,0.35865459669781163,-0.13645370053221284,normal,0.10991998409621788
Clstn2,0.4321352040359975,1.0949506697681883,0.3643803523052958,-0.13086587431600633,normal,0.10949506697681884
Myo10,0.9433796429695087,1.004017351012964,0.025313499556713262,-0.0057842015636431375,normal,0.1004017351012964
Yif1a,0.11833261072516686,0.9012437882400254,0.926895553712716,0.1500106841746172,normal,0.09012437882400254
BC026585,0.8854777603914423,0.9702868852459019,0.05282234205218643,0.0435167220945009,normal,0.09702868852459019
Myc,0.2583647931473136,0.9090093323761667,0.5877666670839894,0.13763298891275227,normal,0.09090093323761667
Myo9b,0.12421185983710577,0.9023381807812947,0.9058369354323127,0.14825986285019654,normal,0.09023381807812947
Slc25a24,0.19316895213186705,1.2462044534412953,0.7140626760642925,-0.31754077764642297,normal,0.12462044534412953
Spata5l1,0.38285228932506976,1.1306553331505347,0.4169687516305823,-0.17715920789799708,normal,0.11306553331505347
Oas1a,0.014414367341004524,2.00886524822695,1.8412044144162734,-1.0063807934217217,down,0.20088652482269498
Grcc10,0.07729509680094133,0.8182266380582747,1.1118480545918106,0.2894275887430521,normal,0.08182266380582746
Rnf166,0.02070186982099196,0.7488281157986477,1.6839904267041939,0.41729349094657125,up,0.07488281157986477
Uckl1os,0.9682989427500772,0.9896065330363771,0.013990542336616047,0.015073070373329977,normal,0.09896065330363771
Ctsl,0.7227975731708832,1.018226640001584,0.14098331427417063,-0.02605871663403335,normal,0.10182266400015841
Bmp3,0.21747672510472574,0.7371711383172701,0.6625872154884943,0.43992850712770487,normal,0.07371711383172701
Papd5,0.026644233871523475,1.1236143644982202,1.574396762949935,-0.1681469733806864,normal,0.11236143644982202
Siva1,0.225483821755055,0.8789693099166221,0.646884612874975,0.1861153017644878,normal,0.08789693099166221
Htr1a,0.408196096770295,1.0963755438927019,0.3891311523863057,-0.13274205241329287,normal,0.10963755438927018
Osgep,0.8761802610691665,1.0152758901875507,0.0574065350031999,-0.02187181738185191,normal,0.10152758901875507
Vps54,0.8687069067227596,0.9945397438994926,0.06112672558076443,0.007899069548797329,normal,0.09945397438994927
Cacna1d,0.07586999110759626,1.0701798326904772,1.1199299668377662,-0.09785324702931729,normal,0.10701798326904773
Myl6,0.30254155017438716,0.9012130408965381,0.5192149721775384,0.15005990481530812,normal,0.09012130408965381
Abcg2,0.0021962413288482436,1.1965246874337783,2.6583199401651942,-0.25885016375551884,down,0.11965246874337783
Atp6v1g1,0.2938528976930414,0.9436032950883768,0.5318700223363672,0.08374763837085976,normal,0.09436032950883769
Hscb,0.0209315659016806,0.7426646877497431,1.6791982806426544,0.42921711226776565,up,0.07426646877497431
Tgif1,0.6912878100910476,1.0548592188919164,0.16034110123541556,-0.07705047025095797,normal,0.10548592188919163
Clint1,0.3959349894802867,1.032975251563775,0.40237611717490784,-0.04680568994942065,normal,0.1032975251563775
Rel,0.028755816291545305,1.3801186943620176,1.54127429957097,-0.46479234845539036,down,0.13801186943620175
Foxn2,0.00018388302220159828,1.2698076780277716,3.7354583670345662,-0.34461000647273055,down,0.12698076780277717
Efnb2,0.5050713304091758,0.8959146841673504,0.29664728284078606,0.1585667404940146,normal,0.08959146841673504
Fdxr,0.6863040988135523,0.9685156408350786,0.16348340736491296,0.04615274737736889,normal,0.09685156408350785
Sh3tc1,0.6443166683880825,0.9192583732057416,0.19090063336678453,0.12145768239011157,normal,0.09192583732057416
Mical2,0.955222542372826,0.9942648024845396,0.019895437143717228,0.008297959041619302,normal,0.09942648024845396
Lef1,0.22204035383061488,0.8696017476054444,0.6535680892731569,0.2015732551900627,normal,0.08696017476054443
Mmp15,0.19708559462650718,0.9356307962465014,0.705345117997828,0.09598874617169213,normal,0.09356307962465013
Hopx,0.862089999339176,1.0224964624265875,0.06444739290374159,-0.03209585182379912,normal,0.10224964624265875
Rhbdd1,0.9124624088657002,1.0058633390964444,0.039785018332832746,-0.008434307727199228,normal,0.10058633390964444
Farsb,0.6701178003235456,1.0246791148386367,0.17384884575664244,-0.03517219079440171,normal,0.10246791148386367
Med1,0.0036302004995496665,1.1208150704094002,2.440069387789409,-0.16454825939915455,normal,0.11208150704094003
Abhd12,0.15534645429493954,0.9349377795025986,0.8086986548500468,0.09705773864637376,normal,0.09349377795025986
Mecom,0.147944618587997,1.2694281524926683,0.8299008274620705,-0.3441787431730555,normal,0.12694281524926682
Slc8a2,0.6059484182024417,0.959762610439692,0.21756434389229332,0.05925048394195556,normal,0.0959762610439692
Acss2,0.22249485994940182,1.065275745998381,0.652680017588202,-0.09122691955211694,normal,0.10652757459983811
Tmem87a,0.7534545337078875,0.9931974600300857,0.1229429495278921,0.00984752286786125,normal,0.09931974600300857
Alas2,0.6228351078552988,0.7530487804878048,0.20562691518211987,0.4091847730334062,normal,0.07530487804878047
Wfdc1,0.6701520602098278,0.9525091024220358,0.17382664294509778,0.07019521545055285,normal,0.09525091024220358
Actr1a,0.15119890298382305,0.964101214397306,0.8204513598255567,0.05274348178908437,normal,0.0964101214397306
Hace1,0.5428252829958187,1.0357846506300117,0.26533993254904714,-0.050724084334399185,normal,0.10357846506300117
Hk1,0.4040426324155545,0.9502910676883687,0.3935728080428898,0.07355862608125728,normal,0.09502910676883687
Artn,0.6855909104158893,0.9360613810741689,0.163934948935486,0.09532495902330963,normal,0.09360613810741689
S100a4,0.9356682079416203,1.0160195020024378,0.028878126695138343,-0.02292809420868084,normal,0.10160195020024379
Srek1,0.15416332375733463,1.06065348400875,0.8120189348736938,-0.08495340408037154,normal,0.106065348400875
Rnf145,0.7351501260971649,1.008810209962948,0.133623963939003,-0.012654782075730573,normal,0.10088102099629478
Yap1,0.7180500454033387,0.9684715939052483,0.14384528600130364,0.046218360909666655,normal,0.09684715939052482
Atxn1l,0.029956465425707565,1.1386991569749552,1.5235094305142216,-0.18738663899537372,normal,0.11386991569749552
Kcnd3,0.012782546762509927,1.219483752620545,1.8933826098149695,-0.28627053700255617,down,0.12194837526205451
Fam19a4,0.3171090378755706,0.5604551920341394,0.49879138003676,0.835329059616159,normal,0.05604551920341394
Vegfa,0.31956659891934014,0.9287502407086463,0.49543861941772055,0.1066374153258993,normal,0.09287502407086463
Dtnb,0.08631831771877894,0.9164581153023617,1.0638970323261971,0.12585914781165994,normal,0.09164581153023617
Ivns1abp,0.33021183006541066,0.7534796105415388,0.4812073718966779,0.4083596224386573,normal,0.07534796105415388
Sgk3,0.5179981145324087,0.861157314190668,0.2856718210456182,0.21565128505671216,normal,0.0861157314190668
Golph3,0.7725305052757754,1.0103929570829335,0.11208436237385351,-0.014916488005979122,normal,0.10103929570829336
Pkd2,0.26871011147005514,1.0582693708805637,0.5707159909057775,-0.08170689642156541,normal,0.10582693708805638
BC048403,0.15930188056756905,1.0763028041882297,0.7977790972980691,-0.10608401901281424,normal,0.10763028041882297
Ltbp2,0.03457284189314358,1.8325358851674642,1.461264919914274,-0.8738414498440744,down,0.18325358851674642
Ndufb9,0.03190416192002262,0.8362752159420651,1.4961526592312178,0.25795028735018194,up,0.08362752159420651
Smndc1,0.12846204455397964,0.9522576934138626,0.8912251701979478,0.07057605633062858,normal,0.09522576934138625
Napb,0.052997297369684775,1.1489899866587976,1.2757462769531687,-0.2003662250852935,normal,0.11489899866587976
Slc16a14,0.019271543198757787,1.2926750824153739,1.715083507146804,-0.37035969518311834,down,0.12926750824153738
H2-Ke6,0.010458686662224064,0.8123892483484851,1.9805228480843837,0.29975694862720675,up,0.08123892483484851
Tbx4,0.895233617230682,0.9685690653432589,0.04806361782950761,0.0460731687479084,normal,0.0968569065343259
Csmd2,0.4536133996250543,0.955406564278475,0.3433141249765514,0.06581330576975872,normal,0.09554065642784751
Pura,0.009347818400664348,1.247070455544163,2.0292897332027313,-0.31854297518584906,down,0.1247070455544163
Gpr45,0.38706096173936544,0.9568587799123696,0.4122206286193755,0.06362207775587511,normal,0.09568587799123696
Trim24,0.2463833647746873,1.0507584383149082,0.6083886180597492,-0.07143104237253198,normal,0.10507584383149082
Tlcd1,0.235330230173143,0.9153064100062863,0.6283222804138897,0.12767331083884279,normal,0.09153064100062863
1500012K07Rik,0.8351109073584746,1.078076525336091,0.07825584397117596,-0.1084595888551849,normal,0.1078076525336091
Abca6,0.4643690938088708,1.1317567567567568,0.33313669254009426,-0.17856391971618504,normal,0.11317567567567569
Arhgef40,0.1321858890211648,0.9345880616293016,0.8788149037560743,0.09759748646509901,normal,0.09345880616293016
Dennd4c,0.014276454523020421,1.4143769968051119,1.8453796337552293,-0.5001667162778851,down,0.14143769968051118
Efhb,0.33823428655505006,1.4057315233785823,0.47078237040202997,-0.4913210845416926,normal,0.14057315233785822
Ptpn14,0.01024646338697493,1.398317778545915,1.9894260074431311,-0.4836922615962774,down,0.1398317778545915
Rpl38,0.7629062469662768,0.901412872841444,0.11752882892180654,0.1497400419364814,normal,0.0901412872841444
Sec23b,0.967238771695649,1.002042398218438,0.01446630313571692,-0.002943552849894979,normal,0.10020423982184382
Decr2,0.7199851109275502,1.0176567994492716,0.14267648455326637,-0.025251100496039562,normal,0.10176567994492716
Caps2,0.22755929022158458,1.2599896211728074,0.6429054295067003,-0.333411849959961,normal,0.12599896211728073
Topbp1,0.011528776435185161,1.14412041392286,1.9382167825270509,-0.1942388977695883,normal,0.114412041392286
Id3,0.034090029212289166,0.7985848778184395,1.4673726266170886,0.3244823418531738,up,0.07985848778184394
Lrrc34,0.4936478984378624,1.283553875236295,0.3065827075282649,-0.3601438521307061,normal,0.1283553875236295
Pgap2,0.5676359106409583,0.9741303528820796,0.24593013735149616,0.03781325597458237,normal,0.09741303528820797
Coasy,0.31611451062574175,0.9356640939983875,0.5001555682539082,0.09593740364756692,normal,0.09356640939983875
Frrs1,0.6583345195653705,0.946090047393365,0.1815533722150611,0.07995059129595242,normal,0.0946090047393365
Gpr180,0.38820528183016745,0.9596794081381012,0.410938559998426,0.05937555731933199,normal,0.09596794081381012
4933407K13Rik,0.990571127283757,0.9980678995307757,0.004114334786920776,0.002790128038099665,normal,0.09980678995307757
Fgfr4,0.8602428181383202,1.0566037735849054,0.06537894446223973,-0.07943446749440461,normal,0.10566037735849054
Fsbp,0.08276171441436526,0.7518573551263001,1.082170521474323,0.411469119916007,normal,0.07518573551263001
Rundc1,0.06739582948259522,0.8502071371465949,1.1713669771847812,0.23411372501544994,normal,0.0850207137146595
Slc2a4,0.19302365187144807,1.3485981308411215,0.7143894720911582,-0.4314605032026888,normal,0.13485981308411216
Rassf3,0.3408591809723457,0.8702879333207048,0.4674250038749134,0.20043530168563853,normal,0.08702879333207048
Unc79,0.794242097548522,1.0161188098460063,0.10004709756867007,-0.023069099309284805,normal,0.10161188098460064
0610040B10Rik,0.2883834502775773,0.8527358337392433,0.540029666488523,0.22982921193687136,normal,0.08527358337392434
Trp53inp2,0.035868403433358,0.8954542088601736,1.4452879541161765,0.1593084363661865,normal,0.08954542088601736
Omp,0.016813956532996072,2.1842105263157894,1.7743300796442247,-1.1271119179033393,down,0.21842105263157893
1110065P20Rik,0.03249486475533099,0.7773362662314622,1.4881852662407071,0.36338926886850537,up,0.07773362662314623
Meis1,0.37923185094423273,0.6185852981969487,0.4210951942548123,0.6929555493205176,normal,0.06185852981969488
Atg14,0.6978393837820824,1.0188900278225217,0.15624452403010589,-0.026998345049431754,normal,0.10188900278225217
Zfp874a,0.22565782814503033,1.0997752808988763,0.6465495960626441,-0.13720876533826712,normal,0.10997752808988763
Narf,0.0008364006415994686,1.1359231626790156,3.077585642708739,-0.18386524983285293,normal,0.11359231626790156
Rrp12,0.2630039350179639,1.054823430098954,0.5800377536250585,-0.07700152230690985,normal,0.10548234300989541
Tmem201,0.489294647674158,0.9663417917873972,0.31042953490078545,0.04939453926079975,normal,0.09663417917873972
Nbl1,0.5539713184826001,1.074707364883786,0.2565127200137913,-0.10394387776406552,normal,0.1074707364883786
Ttc13,0.09021337060282973,1.0817352750342442,1.0447290905213231,-0.11334748241484416,normal,0.10817352750342442
Ccdc34,0.7360316469358287,1.0190656202490036,0.1331035120291859,-0.027246953328782384,normal,0.10190656202490037
Cbarp,0.015756507597813794,0.8567313428938176,1.802540036787835,0.22308522548478144,normal,0.08567313428938175
Mei4,0.8291498690431905,1.0333655705996132,0.08136696351988482,-0.04735072234487646,normal,0.10333655705996132
Dmd,0.43377607697963594,1.0363191684500155,0.36273440327209466,-0.05146839667839495,normal,0.10363191684500155
Cd14,0.4357470297436994,0.8935660050619424,0.36076556456293235,0.16235379409462997,normal,0.08935660050619423
Pnma3,0.9612167578456595,0.9953693903471634,0.017178666315435426,0.006696073025489168,normal,0.09953693903471635
Arhgap24,0.9616994624711734,1.0030078667283666,0.01696062669682041,-0.004332921249690234,normal,0.10030078667283666
Rasgrp4,0.490801430767007,1.1122448979591837,0.3090941799032438,-0.15347448066171815,normal,0.11122448979591837
Zhx1,0.10613888458074422,1.0524345690842667,0.9741254807067574,-0.07373054227793052,normal,0.10524345690842667
Ubfd1,0.0030892354026489607,1.1367118000060312,2.510148996788804,-0.1848665221225924,normal,0.11367118000060313
